Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,rank,ranksum,Percentile,key,Boar Stud.y,ID,DESCR,WeekCommencing
MB 7092,2058086,SPG240,CULLED,2022-09-19,2023-12-18,42,84.41324245301568,493,506,0.974308300395257,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2058092,SPG240,CULLED,2022-09-19,2023-12-18,42,82.16936638487735,503,506,0.9940711462450593,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2063192,SPG240,CULLED,2022-11-27,2023-12-18,42,83.3564061990344,500,506,0.9881422924901185,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2063200,SPG240,CULLED,2022-11-27,2023-12-18,42,82.84436133748224,502,506,0.9920948616600791,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2063201,SPG240,CULLED,2022-11-27,2023-12-18,42,83.33921788032606,501,506,0.9901185770750988,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2063242,SPG240,CULLED,2022-11-27,2023-12-18,42,88.1759730200297,467,506,0.9229249011857708,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2063277,SPG240,CULLED,2022-11-27,2023-12-18,42,83.46295455383583,499,506,0.9861660079051383,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2063398,SPG240,CULLED,2022-11-27,2023-12-18,42,84.75209023814959,491,506,0.9703557312252964,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2063683,SPG240,CULLED,2022-11-27,2023-12-18,42,85.45444349921952,488,506,0.9644268774703557,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2064953,SPG240,CULLED,2023-02-13,2023-12-18,42,86.9798961441026,478,506,0.9446640316205533,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2065054,SPG240,CULLED,2023-02-13,2023-12-18,42,88.67324815707836,456,506,0.9011857707509882,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2065151,SPG240,CULLED,2023-02-13,2023-12-18,42,83.59098101620279,498,506,0.9841897233201581,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2067744,SPG240,CULLED,2023-02-13,2023-12-18,2,94.62305183538979,392,506,0.7747035573122529,MB 7092 2,MB 7092,2,FEETANDLEGS,2023-12-17
MB 7092,2067810,SPG240,CULLED,2023-02-13,2023-12-18,36,94.81676975731379,388,506,0.766798418972332,MB 7092 36,MB 7092,36,SEMEN QUALITY,2023-12-17
MB 7092,2068801,SPG240,CULLED,2023-04-17,2023-12-18,4,106.54096744659108,143,506,0.2826086956521739,MB 7092 4,MB 7092,4,CONDITION,2023-12-17
MB 7092,2068820,SPG240,CULLED,2023-04-17,2023-12-18,36,108.43320805884137,97,506,0.191699604743083,MB 7092 36,MB 7092,36,SEMEN QUALITY,2023-12-17
MB 7092,2071088,SPG240,CULLED,2023-07-10,2023-12-18,36,101.04651101245989,281,506,0.5553359683794467,MB 7092 36,MB 7092,36,SEMEN QUALITY,2023-12-17
MB 7092,2071654,SPG240,CULLED,2023-07-10,2023-12-18,42,88.47449201540854,459,506,0.9071146245059288,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2080547,SPG240,CULLED,2023-05-29,2023-12-18,42,86.55440088152781,483,506,0.9545454545454546,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2080724,SPG240,CULLED,2023-05-29,2023-12-18,36,94.4095517846839,396,506,0.782608695652174,MB 7092 36,MB 7092,36,SEMEN QUALITY,2023-12-17
MB 7092,2080812,SPG240,CULLED,2023-05-29,2023-12-18,42,85.02492130804289,490,506,0.9683794466403162,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MB 7092,2086926,SPG240,CULLED,2023-09-04,2023-12-18,36,105.7892658840454,156,506,0.308300395256917,MB 7092 36,MB 7092,36,SEMEN QUALITY,2023-12-17
MB 7092,2086979,SPG240,CULLED,2023-09-04,2023-12-18,36,98.7528531455104,333,506,0.658102766798419,MB 7092 36,MB 7092,36,SEMEN QUALITY,2023-12-17
MB 7092,2097606,SPG240,CULLED,2023-10-09,2023-12-18,2,102.51306006254786,243,506,0.48023715415019763,MB 7092 2,MB 7092,2,FEETANDLEGS,2023-12-17
MB 7092,2097756,SPG240,CULLED,2023-10-09,2023-12-18,2,107.61337393267696,113,506,0.22332015810276679,MB 7092 2,MB 7092,2,FEETANDLEGS,2023-12-17
MB 7092,6442H,SPG240,CULLED,2021-03-13,2023-12-18,42,84.1592333848341,495,506,0.9782608695652174,MB 7092 42,MB 7092,42,LOW INDEX,2023-12-17
MBW Cimarron,16188,DNA200,CULLED,2023-06-26,2023-12-21,36,106,10,20,0.5,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-17
MBW Cimarron,16212,DNA200,CULLED,2023-09-18,2023-12-21,36,116,3,20,0.15,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-17
MBW Cimarron,16234,TNLR,CULLED,2023-10-21,2023-12-21,36,127,18,50,0.36,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-17
MBW Cimarron,2014802,SPG240,CULLED,2021-08-26,2023-12-18,36,103.35545460360795,84,247,0.340080971659919,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-17
MBW Cimarron,2014813,SPG240,CULLED,2021-08-26,2023-12-20,36,102.55936211630889,99,247,0.4008097165991903,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-17
MBW Cimarron,2073787,SPG240,CULLED,2023-03-09,2023-12-20,36,98.41054827621919,141,247,0.5708502024291497,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-17
MBW Cimarron,2074245,SPG240,CULLED,2023-03-09,2023-12-20,36,95.168164145324,170,247,0.6882591093117408,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-17
MBW Cyclone,10125,DNA400,CULLED,2022-03-14,2023-12-18,54,82,30,NA,NA,MBW Cyclone 54,MBW Cyclone,54,LOW INDEX,2023-12-17
MBW Cyclone,10161,DNA400,CULLED,2022-08-01,2023-12-18,33,86,27,NA,NA,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,10173,DNA400,CULLED,2023-04-11,2023-12-18,54,86,28,NA,NA,MBW Cyclone 54,MBW Cyclone,54,LOW INDEX,2023-12-17
MBW Cyclone,2027553,SPG240,CULLED,2022-03-16,2023-12-18,33,93.15466725810431,318,333,0.954954954954955,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2028056,SPG240,CULLED,2022-03-16,2023-12-18,33,102.62066004632345,185,333,0.5555555555555556,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2031131,SPG240,CULLED,2022-03-16,2023-12-18,33,107.49887899241581,102,333,0.3063063063063063,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2053225,SPG240,CULLED,2022-07-10,2023-12-18,33,103.58121751451797,164,333,0.4924924924924925,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2054220,SPG240,CULLED,2022-09-04,2023-12-18,33,113.43115595900257,27,333,0.08108108108108109,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2054332,SPG240,CULLED,2022-09-04,2023-12-18,33,100.61761875628069,220,333,0.6606606606606606,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2054418,SPG240,CULLED,2022-09-04,2023-12-18,33,98.98190867797705,245,333,0.7357357357357357,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2070093,SPG240,CULLED,2023-02-13,2023-12-18,33,95.01060597192568,301,333,0.9039039039039038,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2070102,SPG240,CULLED,2023-02-13,2023-12-18,33,95.88574114526646,287,333,0.8618618618618619,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2070116,SPG240,CULLED,2023-02-13,2023-12-18,33,102.61378626163379,186,333,0.5585585585585585,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2070333,SPG240,CULLED,2023-02-13,2023-12-18,33,95.49107590296292,295,333,0.8858858858858859,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2070373,SPG240,CULLED,2023-02-13,2023-12-18,33,110.18212185925807,64,333,0.1921921921921922,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2070390,SPG240,CULLED,2023-02-13,2023-12-18,33,102.91471131788272,179,333,0.5375375375375375,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2070491,SPG240,CULLED,2023-02-13,2023-12-18,33,95.29065859901034,299,333,0.8978978978978979,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2073577,SPG240,CULLED,2023-02-13,2023-12-18,33,100.42266251483481,222,333,0.6666666666666666,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2073878,SPG240,CULLED,2023-02-13,2023-12-18,33,108.98585987305442,83,333,0.24924924924924924,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2085546,SPG240,CULLED,2023-06-06,2023-12-18,33,101.31003030912531,206,333,0.6186186186186187,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2085708,SPG240,CULLED,2023-06-06,2023-12-18,33,96.82093591741821,278,333,0.8348348348348348,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2085759,SPG240,CULLED,2023-06-06,2023-12-18,33,99.68496392841567,233,333,0.6996996996996997,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2085769,SPG240,CULLED,2023-06-06,2023-12-18,33,93.11068156196545,319,333,0.9579579579579579,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2086259,SPG240,CULLED,2023-06-06,2023-12-18,33,94.48899345933258,311,333,0.933933933933934,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2096246,SPG240,CULLED,2023-09-19,2023-12-18,33,104.70112871068686,145,333,0.43543543543543545,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2096386,SPG240,CULLED,2023-09-19,2023-12-18,33,111.52323196246708,50,333,0.15015015015015015,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2096401,SPG240,CULLED,2023-09-19,2023-12-18,33,103.94225593861093,160,333,0.4804804804804805,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2096444,SPG240,CULLED,2023-09-19,2023-12-18,33,106.3225066394755,117,333,0.35135135135135137,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2096590,SPG240,CULLED,2023-09-19,2023-12-18,33,108.21152403824804,97,333,0.2912912912912913,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2096736,SPG240,CULLED,2023-09-19,2023-12-18,33,113.85180934905537,25,333,0.07507507507507508,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Cyclone,2096738,SPG240,CULLED,2023-09-19,2023-12-18,33,111.68042573355926,46,333,0.13813813813813813,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2023-12-17
MBW Yuma,2074881,SPG240,CULLED,2023-04-12,2023-12-20,48,122.4872881685086,1,93,0.010752688172043012,MBW Yuma 48,MBW Yuma,48,SEMEN QUALITY,2023-12-17
MBW Yuma,40165,DNA400,CULLED,2022-07-19,2023-12-19,60,98,34,40,0.85,MBW Yuma 60,MBW Yuma,60,INVETORY MANAGEMENT,2023-12-17
MBW Yuma,40197,DNA400,CULLED,2023-01-23,2023-12-22,60,96,39,40,0.975,MBW Yuma 60,MBW Yuma,60,INVETORY MANAGEMENT,2023-12-17
MBW Yuma,40230,DNA400,CULLED,2023-01-23,2023-12-22,60,96,40,40,1,MBW Yuma 60,MBW Yuma,60,INVETORY MANAGEMENT,2023-12-17
MBW Yuma,40279,DNA400,CULLED,2023-05-17,2023-12-22,60,98,35,40,0.875,MBW Yuma 60,MBW Yuma,60,INVETORY MANAGEMENT,2023-12-17
MBW Yuma,40285,DNA400,CULLED,2023-05-17,2023-12-22,60,101,27,40,0.675,MBW Yuma 60,MBW Yuma,60,INVETORY MANAGEMENT,2023-12-17
MBW Yuma,40336,DNA400,CULLED,2023-11-29,2023-12-19,60,101,28,40,0.7,MBW Yuma 60,MBW Yuma,60,INVETORY MANAGEMENT,2023-12-17
SPGVA,2020378,SPG120,CULLED,2022-07-12,2023-12-18,54,107.21889310564076,28,31,0.9032258064516129,SPGVA 54,SPGVA,54,LOW INDEX,2023-12-17
SPGVA,2028417,SPG240,CULLED,2022-03-29,2023-12-18,46,117.09760057306312,45,168,0.26785714285714285,SPGVA 46,SPGVA,46,SEMEN QUALITY,2023-12-17
SPGVA,2038286,SPG240,CULLED,2022-02-22,2023-12-18,54,92.58721499900598,163,168,0.9702380952380952,SPGVA 54,SPGVA,54,LOW INDEX,2023-12-17
SPGVA,2047324,SPG240,CULLED,2022-07-12,2023-12-18,54,92.32519634200632,165,168,0.9821428571428571,SPGVA 54,SPGVA,54,LOW INDEX,2023-12-17
SPGVA,2063934,SPG240,CULLED,2023-02-07,2023-12-18,54,92.18236748955816,166,168,0.9880952380952381,SPGVA 54,SPGVA,54,LOW INDEX,2023-12-17
SPGVA,2065092,SPG240,CULLED,2023-04-18,2023-12-18,46,112.33741444462309,68,168,0.40476190476190477,SPGVA 46,SPGVA,46,SEMEN QUALITY,2023-12-17
SPGVA,2068584,SPG240,CULLED,2023-04-18,2023-12-18,46,109.51436782379129,89,168,0.5297619047619048,SPGVA 46,SPGVA,46,SEMEN QUALITY,2023-12-17
SPGVA,2070212,SPG240,CULLED,2023-02-07,2023-12-18,46,122.55235047117803,12,168,0.07142857142857142,SPGVA 46,SPGVA,46,SEMEN QUALITY,2023-12-17
SPGVA,2070808,SPG240,CULLED,2023-05-23,2023-12-18,46,112.65881713650282,66,168,0.39285714285714285,SPGVA 46,SPGVA,46,SEMEN QUALITY,2023-12-17
SPGVA,2072089,SPG120,CULLED,2023-01-03,2023-12-18,54,108.5486226049826,26,31,0.8387096774193549,SPGVA 54,SPGVA,54,LOW INDEX,2023-12-17
SPGVA,2074698,SPG240,CULLED,2023-04-18,2023-12-18,46,113.17958051802401,64,168,0.38095238095238093,SPGVA 46,SPGVA,46,SEMEN QUALITY,2023-12-17
SPGVA,2078485,SPG120,CULLED,2023-04-18,2023-12-18,54,106.42691171533438,30,31,0.967741935483871,SPGVA 54,SPGVA,54,LOW INDEX,2023-12-17
SPGVA,2079238,SPG120,CULLED,2023-05-23,2023-12-18,54,107.7586254488256,27,31,0.8709677419354839,SPGVA 54,SPGVA,54,LOW INDEX,2023-12-17
SPGVA,2079792,SPG240,CULLED,2023-05-23,2023-12-18,46,111.76828431322743,72,168,0.42857142857142855,SPGVA 46,SPGVA,46,SEMEN QUALITY,2023-12-17
SPGVA,2080072,SPG240,CULLED,2023-05-23,2023-12-18,54,92.34136349895186,164,168,0.9761904761904762,SPGVA 54,SPGVA,54,LOW INDEX,2023-12-17
SPGVA,2090217,SPG120,CULLED,2023-09-05,2023-12-18,54,106.38780082526094,31,31,1,SPGVA 54,SPGVA,54,LOW INDEX,2023-12-17
SPGVA,2090219,SPG120,CULLED,2023-09-05,2023-12-18,54,106.96337748831554,29,31,0.9354838709677419,SPGVA 54,SPGVA,54,LOW INDEX,2023-12-17
SPGVA,2094575,SPG120,CULLED,2023-09-05,2023-12-18,46,112.06284956893114,13,31,0.41935483870967744,SPGVA 46,SPGVA,46,SEMEN QUALITY,2023-12-17
SPGVA,2096022,SPG240,CULLED,2023-09-05,2023-12-18,46,110.12473458535048,81,168,0.48214285714285715,SPGVA 46,SPGVA,46,SEMEN QUALITY,2023-12-17
SPGVA,2104866,SPG240,CULLED,2023-12-18,2023-12-19,44,121.25043031922887,16,168,0.09523809523809523,SPGVA 44,SPGVA,44,FEET AND LEGS,2023-12-17
SPGVA,58068,PICL03,CULLED,2022-05-03,2023-12-18,46,157,4,11,0.36363636363636365,SPGVA 46,SPGVA,46,SEMEN QUALITY,2023-12-17
SPGVA,58149,PICL02,CULLED,2021-06-29,2023-12-18,44,130,36,65,0.5538461538461539,SPGVA 44,SPGVA,44,FEET AND LEGS,2023-12-17
SPGVA,58409,PICL02,CULLED,2023-03-14,2023-12-18,46,139,20,65,0.3076923076923077,SPGVA 46,SPGVA,46,SEMEN QUALITY,2023-12-17
SPGVA,58482,PICL03,CULLED,2023-10-09,2023-12-18,46,154,6,11,0.5454545454545454,SPGVA 46,SPGVA,46,SEMEN QUALITY,2023-12-17
SPGVA,58496,PICL02,CULLED,2023-10-09,2023-12-18,45,139,21,65,0.3230769230769231,SPGVA 45,SPGVA,45,GENETIC SERVICES,2023-12-17
MB 7093,2019115,SPG240,CULLED,2021-10-10,2023-12-30,49,85.86091898735727,471,473,0.9957716701902748,MB 7093 49,MB 7093,49,GENETIC SERVICES,2023-12-24
MB 7093,2070768,SPG240,CULLED,2023-05-15,2023-12-29,49,100.13024409414001,288,473,0.6088794926004228,MB 7093 49,MB 7093,49,GENETIC SERVICES,2023-12-24
MB 7093,2089106,SPG240,CULLED,2023-07-24,2023-12-26,49,105.28536748370851,162,473,0.34249471458773784,MB 7093 49,MB 7093,49,GENETIC SERVICES,2023-12-24
MBW Cimarron,16109,TNLR,CULLED,2021-06-07,2023-12-28,36,114,43,49,0.8775510204081632,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-24
MBW Cimarron,16143,TNLR,CULLED,2022-05-10,2023-12-28,36,109,48,49,0.9795918367346939,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-24
MBW Cimarron,16144,TNLR,CULLED,2022-05-10,2023-12-28,36,109,49,49,1,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-24
MBW Cimarron,16191,DNA200,CULLED,2023-06-26,2023-12-26,36,104,10,18,0.5555555555555556,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-24
MBW Cimarron,16210,DNA400,CULLED,2023-09-18,2023-12-28,36,96,12,14,0.8571428571428571,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-24
MBW Cimarron,16219,TNLR,CULLED,2023-10-21,2023-12-26,36,126,19,49,0.3877551020408163,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-24
MBW Cimarron,16222,TNLR,CULLED,2023-10-21,2023-12-26,36,122,26,49,0.5306122448979592,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-24
MBW Cimarron,16239,TNLR,CULLED,2023-10-21,2023-12-26,36,126,20,49,0.40816326530612246,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-24
MB 7081,2038285,SPG240,CULLED,2022-02-01,2024-01-02,41,90.89597109744787,152,158,0.9620253164556962,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2047384,SPG240,CULLED,2022-06-20,2024-01-02,41,92.62883726361686,146,158,0.9240506329113924,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2048079,SPG240,CULLED,2022-08-29,2024-01-02,41,91.29877187237506,149,158,0.9430379746835443,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2049940,SPG240,CULLED,2022-06-20,2024-01-02,41,89.74742530961352,155,158,0.9810126582278481,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2056692,SPG240,CULLED,2022-11-07,2024-01-02,41,89.26958268162656,158,158,1,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2056841,SPG240,CULLED,2022-11-07,2024-01-02,41,89.61814805077701,156,158,0.9873417721518988,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2066501,SPG240,CULLED,2023-01-17,2024-01-02,41,91.10304139669793,151,158,0.9556962025316456,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2066639,SPG240,CULLED,2023-01-17,2024-01-02,41,91.6632278004295,148,158,0.9367088607594937,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2066752,SPG910,CULLED,2023-01-17,2024-01-02,40,NA,NA,NA,NA,MB 7081 40,MB 7081,40,BEHAVIOR,2023-12-31
MB 7081,2066770,SPG910,CULLED,2022-11-07,2024-01-02,40,NA,NA,NA,NA,MB 7081 40,MB 7081,40,BEHAVIOR,2023-12-31
MB 7081,2066957,SPG240,CULLED,2023-01-17,2024-01-02,41,91.21144801311819,150,158,0.9493670886075949,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2068239,SPG240,CULLED,2023-03-28,2024-01-02,41,89.4972055605227,157,158,0.9936708860759493,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2068289,SPG240,CULLED,2023-03-28,2024-01-02,41,89.9071486898637,154,158,0.9746835443037974,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2068352,SPG240,CULLED,2023-03-28,2024-01-02,41,90.27210545141781,153,158,0.9683544303797469,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2088473,SPG240,CULLED,2023-08-14,2024-01-02,40,102.66464578896107,91,158,0.5759493670886076,MB 7081 40,MB 7081,40,BEHAVIOR,2023-12-31
MB 7081,2088475,SPG240,CULLED,2023-08-14,2024-01-02,41,92.09791134396515,147,158,0.930379746835443,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7081,2088729,SPG240,CULLED,2023-08-14,2024-01-02,40,104.814820040999,70,158,0.4430379746835443,MB 7081 40,MB 7081,40,BEHAVIOR,2023-12-31
MB 7081,2088779,SPG240,CULLED,2023-08-14,2024-01-02,40,115.12794438451604,7,158,0.04430379746835443,MB 7081 40,MB 7081,40,BEHAVIOR,2023-12-31
MB 7081,2093678,SPG240,CULLED,2023-10-24,2024-01-02,40,113.31273114630872,17,158,0.10759493670886076,MB 7081 40,MB 7081,40,BEHAVIOR,2023-12-31
MB 7081,2093760,SPG240,CULLED,2023-10-24,2024-01-02,40,105.40621172944601,65,158,0.41139240506329117,MB 7081 40,MB 7081,40,BEHAVIOR,2023-12-31
MB 7081,64334,PICL03,CULLED,2022-07-25,2024-01-02,41,88,27,27,1,MB 7081 41,MB 7081,41,LOW INDEX,2023-12-31
MB 7093,2048282,SPG240,CULLED,2022-08-22,2024-01-02,48,91.63573706485008,432,466,0.927038626609442,MB 7093 48,MB 7093,48,FEETANDLEGS,2023-12-31
MB 7093,2088223,SPG240,CULLED,2023-07-24,2024-01-01,49,103.292637968022,202,466,0.4334763948497854,MB 7093 49,MB 7093,49,GENETIC SERVICES,2023-12-31
MBW Cimarron,16072,TNLR,CULLED,2021-06-07,2024-01-02,36,102,43,43,1,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-31
MBW Cimarron,16119,DNA200,CULLED,2021-10-25,2024-01-02,36,86,17,17,1,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-31
MBW Cimarron,16156,TNLR,CULLED,2022-05-10,2024-01-04,36,113,39,43,0.9069767441860465,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-31
MBW Cimarron,16164,TNLR,CULLED,2023-05-15,2024-01-04,36,117,31,43,0.7209302325581395,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-31
MBW Cimarron,16177,TNLR,CULLED,2023-05-15,2024-01-04,36,111,41,43,0.9534883720930233,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2023-12-31
MBW Cimarron,16237,TNLR,CULLED,2023-10-21,2024-01-02,38,119,27,43,0.627906976744186,MBW Cimarron 38,MBW Cimarron,38,WILL NOT TRAIN,2023-12-31
MBW Yuma,2074446,SPG240,CULLED,2023-04-12,2024-01-03,59,98.51418010172455,66,92,0.717391304347826,MBW Yuma 59,MBW Yuma,59,INJURY,2023-12-31
MBW Yuma,2074674,SPG240,CULLED,2023-04-12,2024-01-03,46,91.27097403338956,89,92,0.967391304347826,MBW Yuma 46,MBW Yuma,46,FEETANDLEGS,2023-12-31
MBW Yuma,40233,TNLR,CULLED,2023-02-21,2024-01-02,48,127,7,28,0.25,MBW Yuma 48,MBW Yuma,48,SEMEN QUALITY,2023-12-31
SPGNC,2048480,SPG240,CULLED,2022-08-12,2024-01-02,72,102.32291019433845,160,172,0.9302325581395349,SPGNC 72,SPGNC,72,INVENTORY MANAGEMENT,2023-12-31
SPGNC,2057036,SPG240,CULLED,2022-08-12,2024-01-02,72,101.20342003375295,168,172,0.9767441860465116,SPGNC 72,SPGNC,72,INVENTORY MANAGEMENT,2023-12-31
SPGNC,2057819,SPG240,CULLED,2022-10-04,2024-01-02,2,113.06898860135267,78,172,0.45348837209302323,SPGNC 2,SPGNC,2,FEETANDLEGS,2023-12-31
SPGNC,2067271,SPG240,CULLED,2023-01-17,2024-01-02,2,112.08162053728068,85,172,0.4941860465116279,SPGNC 2,SPGNC,2,FEETANDLEGS,2023-12-31
SPGNC,2067796,SPG240,CULLED,2023-02-21,2024-01-02,72,100.25075508250598,172,172,1,SPGNC 72,SPGNC,72,INVENTORY MANAGEMENT,2023-12-31
SPGNC,2067799,SPG240,CULLED,2023-02-21,2024-01-02,4,109.21299340318565,110,172,0.6395348837209303,SPGNC 4,SPGNC,4,SEMEN QUALITY,2023-12-31
SPGNC,2068442,SPG240,CULLED,2023-03-28,2024-01-02,72,103.66162999500864,156,172,0.9069767441860465,SPGNC 72,SPGNC,72,INVENTORY MANAGEMENT,2023-12-31
SPGNC,2071027,SPG240,CULLED,2023-06-06,2024-01-02,72,103.51832480007181,157,172,0.9127906976744186,SPGNC 72,SPGNC,72,INVENTORY MANAGEMENT,2023-12-31
SPGNC,2071193,SPG240,CULLED,2023-06-06,2024-01-02,72,101.66060563250144,165,172,0.9593023255813954,SPGNC 72,SPGNC,72,INVENTORY MANAGEMENT,2023-12-31
SPGNC,2077480,SPG110,CULLED,2023-05-02,2024-01-02,72,117.86841457644472,9,10,0.9,SPGNC 72,SPGNC,72,INVENTORY MANAGEMENT,2023-12-31
SPGNC,2079395,SPG120,CULLED,2023-06-06,2024-01-02,72,108.29694986356147,24,26,0.9230769230769231,SPGNC 72,SPGNC,72,INVENTORY MANAGEMENT,2023-12-31
SPGNC,2079722,SPG240,CULLED,2023-05-02,2024-01-02,4,109.25173793047861,109,172,0.6337209302325582,SPGNC 4,SPGNC,4,SEMEN QUALITY,2023-12-31
SPGNC,2080437,SPG240,CULLED,2023-06-06,2024-01-02,72,102.62174900732913,158,172,0.9186046511627907,SPGNC 72,SPGNC,72,INVENTORY MANAGEMENT,2023-12-31
